1,0.0901571137605957
2,0.10839269140212
3,0.0609536897240169
4,0.031988951096914
5,0.0184077200146896
6,0.0393550075455777
7,0.0350751873952568
8,0.0555904257270403
9,0.0331131121482591
10,0.041209751909733
11,0.0263026799189538
12,0.0151356124843621
13,0.0123026877081238
15,0.00237137370566166
16,0.00139636836105594
