1,0.167880401812256,
2,0.0785235634610072,
3,0.0251188643150958,
4,0.0384591782045354,
5,0.00543250331492434,
6,0.0091201083935591,
7,0.00301995172040202,
8,0.00171790838715759,
9,0.00146217717445672,
10,0.00136458313658893,
11,0.00109647819614319,
18,0.0010839269140212;
