1,0.0346736850452532
2,0.0371535229097172
3,0.00794328234724281
4,0.0582103217770872
5,0.1
6,0.0291742701400117
7,0.0254097270554931
8,0.0199526231496888
9,0.0144543977074593
10,0.014288939585111
11,0.0103514216667934
12,0.00623734835482419
13,0.0234422881531992
14,0.0127350308101666
15,0.0113501081567232
16,0.00312607936712396
17,0.00136458313658893
18,0.00269153480392692
19,0.00231739464996848
20,0.00121618600064637
21,0.000363078054770101
